,date,fishname,results,min,max
1937,2021-07-13,イシモチ,24,15.0,30.0
1938,2021-07-13,カサゴ,168,16.0,24.0
1939,2021-07-13,カマス,6,30.0,40.0
1940,2021-07-13,コノシロ,5,22.0,30.0
1941,2021-07-13,サバ,355,21.0,25.0
1942,2021-07-13,サッパ,2,13.0,15.0
1943,2021-07-13,イワシ,7093,10.0,12.0
1944,2021-07-13,ヒラメ,1,36.0,36.0
1945,2021-07-13,シリヤケイカ,1,0.4,0.4
1946,2021-07-13,シロギス,2,15.0,18.0
1947,2021-07-13,シマイサキ,1,30.0,30.0
1948,2021-07-13,ソイ,2,18.0,42.0
1949,2021-07-13,タコ,3,0.2,0.5
1950,2021-07-13,ヒイラギ,13,10.0,13.0
1951,2021-07-13,フグ,8,15.0,15.0
1952,2021-07-13,メジナ,12,20.0,32.0
1953,2021-07-13,メバル,3,22.0,25.0
1954,2021-07-14,アジ,253,15.0,25.0
1955,2021-07-14,イシモチ,8,16.0,30.0
1956,2021-07-14,カサゴ,96,16.0,27.0
1957,2021-07-14,カタクチイワシ,7921,10.0,13.0
1958,2021-07-14,カマス,3,30.0,40.0
1959,2021-07-14,キジハタ,1,25.0,25.0
1960,2021-07-14,ギマ,1,17.0,17.0
1961,2021-07-14,クロダイ,2,40.0,49.0
1962,2021-07-14,コノシロ,3,22.0,25.0
1963,2021-07-14,サバ,586,21.0,23.0
1964,2021-07-14,サッパ,8,15.0,18.0
1965,2021-07-14,ソイ,1,25.0,25.0
1966,2021-07-14,ヒイラギ,6,8.0,15.0
1967,2021-07-14,ヒラメ,2,30.0,40.0
1968,2021-07-14,フグ,7,12.0,18.0
1969,2021-07-14,メジナ,15,28.0,33.0
1970,2021-07-14,メバル,5,20.0,24.0
1971,2021-07-15,アジ,33,10.0,23.0
1972,2021-07-15,イシモチ,1,28.0,28.0
1973,2021-07-15,カサゴ,183,18.0,29.0
1974,2021-07-15,カマス,1,38.0,38.0
1975,2021-07-15,クロダイ,2,25.0,35.0
1976,2021-07-15,コノシロ,19,20.0,26.0
1977,2021-07-15,サバ,444,21.0,35.0
1978,2021-07-15,ワニゴチ,1,31.0,31.0
1979,2021-07-15,コショウダイ,1,30.0,30.0
1980,2021-07-15,ホウボウ,1,20.0,20.0
1981,2021-07-15,ヒイラギ,31,10.0,15.0
1982,2021-07-15,フグ,3,13.0,25.0
1983,2021-07-15,マゴチ,1,50.0,50.0
1984,2021-07-15,メジナ,12,20.0,35.0
1985,2021-07-15,サッパ,1,14.0,14.0
1986,2021-07-15,カタクチイワシ,1642,8.0,12.0
1987,2021-07-16,アイナメ,1,20.0,20.0
1988,2021-07-16,アジ,16,10.0,22.0
1989,2021-07-16,ウミタナゴ,1,20.0,20.0
1990,2021-07-16,カサゴ,151,18.0,27.0
1991,2021-07-16,カマス,1,22.0,22.0
1992,2021-07-16,カタクチイワシ,69,10.0,13.0
1993,2021-07-16,クロダイ,3,35.0,43.0
1994,2021-07-16,コノシロ,4,25.0,27.0
1995,2021-07-16,サバ,1428,21.0,40.0
1996,2021-07-16,タコ,1,0.4,0.4
1997,2021-07-16,ヒイラギ,13,10.0,18.0
1998,2021-07-16,フグ,9,10.0,20.0
1999,2021-07-16,ベラ,1,25.0,25.0
2000,2021-07-16,マゴチ,3,35.0,40.0
2001,2021-07-16,メジナ,13,20.0,34.0
2002,2021-07-17,アジ,26,10.0,20.0
2003,2021-07-17,ウミタナゴ,5,16.0,23.0
2004,2021-07-17,カサゴ,191,16.0,25.0
2005,2021-07-17,カタクチイワシ,110,10.0,12.0
2006,2021-07-17,クロダイ,3,17.0,40.0
2007,2021-07-17,コノシロ,3,25.0,28.0
2008,2021-07-17,サバ,1278,21.0,25.0
2009,2021-07-17,サッパ,1,15.0,15.0
2010,2021-07-17,シロギス,8,18.0,22.0
2011,2021-07-17,シマイサキ,1,25.0,25.0
2012,2021-07-17,ヒイラギ,12,12.0,15.0
2013,2021-07-17,フグ,13,10.0,25.0
2014,2021-07-17,マゴチ,5,40.0,45.0
2015,2021-07-17,メジナ,14,25.0,33.0
2016,2021-07-17,メバル,1,25.0,25.0
2017,2021-07-17,ワニゴチ,1,20.0,20.0
2018,2021-07-18,アジ,27,10.0,24.0
2019,2021-07-18,カサゴ,55,16.0,26.0
2020,2021-07-18,カタクチイワシ,110,8.0,12.0
2021,2021-07-18,クロダイ,2,25.0,44.0
2022,2021-07-18,サバ,1572,21.0,42.0
2023,2021-07-18,シロギス,3,17.0,22.0
2024,2021-07-18,シマイサキ,1,36.0,36.0
2025,2021-07-18,ヒイラギ,3,12.0,17.0
2026,2021-07-18,フグ,1,20.0,20.0
2027,2021-07-18,メジナ,15,26.0,32.0
2028,2021-07-18,メバル,1,20.0,20.0
2029,2021-07-19,アジ,83,10.0,25.0
2030,2021-07-19,カサゴ,154,16.0,25.0
2031,2021-07-19,カタクチイワシ,55,10.0,13.0
2032,2021-07-19,サバ,306,21.0,25.0
2033,2021-07-19,フッコ,1,49.0,49.0
2034,2021-07-19,ヒイラギ,1,15.0,15.0
2035,2021-07-19,フグ,1,20.0,20.0
2036,2021-07-19,ベラ,1,25.0,25.0
2037,2021-07-19,マゴチ,1,39.0,39.0
2038,2021-07-19,メジナ,7,25.0,28.0
2039,2021-07-20,アジ,83,10.0,25.0
2040,2021-07-20,カサゴ,154,16.0,25.0
2041,2021-07-20,カタクチイワシ,55,10.0,13.0
2042,2021-07-20,サバ,306,21.0,25.0
2043,2021-07-20,フッコ,1,49.0,49.0
2044,2021-07-20,ヒイラギ,1,15.0,15.0
2045,2021-07-20,フグ,1,20.0,20.0
2046,2021-07-20,ベラ,1,25.0,25.0
2047,2021-07-20,マゴチ,1,39.0,39.0
2048,2021-07-20,メジナ,7,25.0,28.0
2049,2021-07-21,アジ,44,10.0,20.0
2050,2021-07-21,イシモチ,6,20.0,27.0
2051,2021-07-21,ウミタナゴ,1,20.0,20.0
2052,2021-07-21,カサゴ,262,16.0,27.0
2053,2021-07-21,クロダイ,2,38.0,40.0
2054,2021-07-21,コショウダイ,2,20.0,22.0
2055,2021-07-21,コノシロ,10,27.0,30.0
2056,2021-07-21,サバ,810,21.0,35.0
2057,2021-07-21,カタクチイワシ,118,10.0,12.0
2058,2021-07-21,シロギス,1,20.0,20.0
2059,2021-07-21,シマイサキ,1,25.0,25.0
2060,2021-07-21,ソイ,1,20.0,20.0
2061,2021-07-21,タコ,2,0.3,0.3
2062,2021-07-21,ヒイラギ,1,10.0,10.0
2063,2021-07-21,フグ,3,15.0,20.0
2064,2021-07-21,マゴチ,2,32.0,39.0
2065,2021-07-21,メジナ,12,27.0,30.0
2066,2021-07-21,メバル,3,20.0,24.0
2067,2021-07-22,アジ,71,10.0,25.0
2068,2021-07-22,ウミタナゴ,1,18.0,18.0
2069,2021-07-22,カサゴ,337,16.0,25.0
2070,2021-07-22,カタクチイワシ,98,10.0,12.0
2071,2021-07-22,クロダイ,6,22.0,33.0
2072,2021-07-22,コノシロ,1,28.0,28.0
2073,2021-07-22,サバ,1532,21.0,27.0
2074,2021-07-22,コショウダイ,2,30.0,44.0
2075,2021-07-22,シロギス,6,15.0,22.0
2076,2021-07-22,シマイサキ,3,23.0,25.0
2077,2021-07-22,タコ,3,0.2,0.3
2078,2021-07-22,ヒイラギ,4,12.0,15.0
2079,2021-07-22,フグ,3,10.0,30.0
2080,2021-07-22,マゴチ,6,39.0,56.0
2081,2021-07-22,メジナ,21,24.0,32.0
2082,2021-07-22,メバル,1,16.0,16.0
2083,2021-07-23,アジ,112,10.0,25.0
2084,2021-07-23,カサゴ,271,17.0,23.0
2085,2021-07-23,カタクチイワシ,5,10.0,15.0
2086,2021-07-23,カマス,3,20.0,25.0
2087,2021-07-23,コノシロ,1,25.0,25.0
2088,2021-07-23,サバ,1349,21.0,25.0
2089,2021-07-23,シロギス,2,15.0,20.0
2090,2021-07-23,シマイサキ,1,30.0,30.0
2091,2021-07-23,タコ,8,0.2,0.3
2092,2021-07-23,ヒイラギ,3,10.0,10.0
2093,2021-07-23,フグ,2,15.0,20.0
2094,2021-07-23,ベラ,1,15.0,15.0
2095,2021-07-23,ホウボウ,2,15.0,18.0
2096,2021-07-23,マゴチ,3,41.0,44.0
2097,2021-07-23,メジナ,23,21.0,30.0
2098,2021-07-24,アジ,117,9.0,22.0
2099,2021-07-24,イシモチ,1,30.0,30.0
2100,2021-07-24,ウミタナゴ,1,25.0,25.0
2101,2021-07-24,カサゴ,186,16.0,27.0
2102,2021-07-24,カタクチイワシ,158,8.0,15.0
2103,2021-07-24,カマス,7,22.0,25.0
2104,2021-07-24,クロダイ,3,38.0,47.0
2105,2021-07-24,コノシロ,4,25.0,30.0
2106,2021-07-24,サバ,1153,21.0,28.0
2107,2021-07-24,シロギス,1,22.0,22.0
2108,2021-07-24,シマイサキ,2,21.0,22.0
2109,2021-07-24,フッコ,1,40.0,40.0
2110,2021-07-24,タコ,4,0.2,0.5
2111,2021-07-24,ヒイラギ,1,10.0,10.0
2112,2021-07-24,ベラ,2,12.0,18.0
2113,2021-07-24,マゴチ,5,35.0,46.0
2114,2021-07-24,メジナ,7,22.0,30.0
2115,2021-07-24,イシガキダイ,1,18.0,18.0
2116,2021-07-24,サッパ,1,10.0,10.0
2117,2021-07-25,アジ,109,10.0,25.0
2118,2021-07-25,カサゴ,142,16.0,25.0
2119,2021-07-25,カタクチイワシ,28,10.0,12.0
2120,2021-07-25,カマス,2,25.0,30.0
2121,2021-07-25,カワハギ,1,23.0,23.0
2122,2021-07-25,ギマ,1,20.0,20.0
2123,2021-07-25,クロダイ,2,39.0,41.0
2124,2021-07-25,コノシロ,2,20.0,25.0
2125,2021-07-25,サバ,1074,21.0,24.0
2126,2021-07-25,シロギス,7,18.0,22.0
2127,2021-07-25,スズキ,1,60.0,60.0
2128,2021-07-25,フッコ,1,55.0,55.0
2129,2021-07-25,タコ,20,0.3,1.1
2130,2021-07-25,ヒイラギ,5,10.0,15.0
2131,2021-07-25,フグ,1,16.0,16.0
2132,2021-07-25,ベラ,2,20.0,22.0
2133,2021-07-25,マゴチ,8,42.0,50.0
2134,2021-07-25,メジナ,1,25.0,25.0
2135,2021-07-25,ワニゴチ,2,25.0,25.0
2136,2021-07-26,アジ,123,10.0,23.0
2137,2021-07-26,イシモチ,6,15.0,28.0
2138,2021-07-26,カサゴ,77,16.0,25.0
2139,2021-07-26,カワハギ,1,25.0,25.0
2140,2021-07-26,カタクチイワシ,4,10.0,11.0
2141,2021-07-26,クロダイ,4,30.0,45.0
2142,2021-07-26,コノシロ,2,28.0,30.0
2143,2021-07-26,サバ,649,21.0,25.0
2144,2021-07-26,シロギス,3,20.0,21.0
2145,2021-07-26,シマイサキ,1,25.0,25.0
2146,2021-07-26,タコ,8,0.2,0.3
2147,2021-07-26,ヒイラギ,2,10.0,15.0
2148,2021-07-26,フグ,1,20.0,20.0
2149,2021-07-26,ベラ,3,15.0,22.0
2150,2021-07-26,マゴチ,2,39.0,56.0
2151,2021-07-26,メジナ,8,22.0,30.0
2152,2021-07-27,アジ,43,10.0,28.0
2153,2021-07-27,カサゴ,105,16.0,25.0
2154,2021-07-27,カマス,1,42.0,42.0
2155,2021-07-27,クロダイ,4,47.0,48.0
2156,2021-07-27,コノシロ,3,20.0,25.0
2157,2021-07-27,サバ,228,22.0,26.0
2158,2021-07-27,シロギス,3,20.0,23.0
2159,2021-07-27,タコ,4,0.15,0.4
2160,2021-07-27,ヒイラギ,1,12.0,12.0
2161,2021-07-27,フグ,2,18.0,30.0
2162,2021-07-27,メジナ,1,25.0,25.0
2163,2021-07-28,アジ,74,15.0,28.0
2164,2021-07-28,カサゴ,58,16.0,25.0
2165,2021-07-28,カタクチイワシ,87,10.0,12.0
2166,2021-07-28,クロダイ,3,38.0,45.0
2167,2021-07-28,サバ,265,22.0,38.0
2168,2021-07-28,シロギス,3,19.0,21.0
2169,2021-07-28,シマイサキ,4,15.0,26.0
2170,2021-07-28,ヒイラギ,1,10.0,10.0
2171,2021-07-28,フグ,3,13.0,25.0
2172,2021-07-28,マゴチ,2,39.0,39.0
2173,2021-07-28,メジナ,15,27.0,31.0
2174,2021-07-28,ワカシ,1,37.0,37.0
2175,2021-07-29,アジ,420,15.0,22.0
2176,2021-07-29,カサゴ,35,16.0,25.0
2177,2021-07-29,カマス,1,23.0,23.0
2178,2021-07-29,キジハタ,1,23.0,23.0
2179,2021-07-29,クロダイ,3,33.0,40.0
2180,2021-07-29,サバ,1730,21.0,40.0
2181,2021-07-29,カタクチイワシ,9,10.0,11.0
2182,2021-07-29,シロギス,3,20.0,21.0
2183,2021-07-29,シマイサキ,3,20.0,25.0
2184,2021-07-29,フグ,5,25.0,30.0
2185,2021-07-29,マゴチ,1,30.0,30.0
2186,2021-07-29,メジナ,34,25.0,33.0
2187,2021-07-30,アジ,475,15.0,22.0
2188,2021-07-30,イシモチ,20,20.0,25.0
2189,2021-07-30,カサゴ,43,16.0,24.0
2190,2021-07-30,カタクチイワシ,6,10.0,12.0
2191,2021-07-30,クロダイ,5,21.0,41.0
2192,2021-07-30,コノシロ,2,20.0,25.0
2193,2021-07-30,サバ,1016,21.0,40.0
2194,2021-07-30,シロギス,1,20.0,20.0
2195,2021-07-30,シマイサキ,4,20.0,23.0
2196,2021-07-30,タコ,7,0.3,0.4
2197,2021-07-30,ヒイラギ,1,15.0,15.0
2198,2021-07-30,フグ,3,20.0,28.0
2199,2021-07-30,マゴチ,3,49.0,51.0
2200,2021-07-30,メジナ,10,26.0,30.0
2201,2021-07-31,アジ,643,15.0,27.0
2202,2021-07-31,イシモチ,108,23.0,28.0
2203,2021-07-31,カサゴ,211,16.0,26.0
2204,2021-07-31,カタクチイワシ,70,10.0,15.0
2205,2021-07-31,キジハタ,1,20.0,20.0
2206,2021-07-31,クロダイ,3,43.0,45.0
2207,2021-07-31,コショウダイ,1,25.0,25.0
2208,2021-07-31,コノシロ,33,25.0,28.0
2209,2021-07-31,サバ,1697,20.0,25.0
2210,2021-07-31,サッパ,3,10.0,12.0
2211,2021-07-31,シロギス,1,18.0,18.0
2212,2021-07-31,シマイサキ,2,25.0,25.0
2213,2021-07-31,タコ,9,0.2,0.4
2214,2021-07-31,ヒイラギ,1,15.0,15.0
2215,2021-07-31,フグ,5,20.0,30.0
2216,2021-07-31,ベラ,6,15.0,20.0
2217,2021-07-31,マゴチ,1,40.0,40.0
2218,2021-07-31,メジナ,27,27.0,30.0
2219,2021-08-01,アイナメ,1,21.0,21.0
2220,2021-08-01,アジ,64,10.0,25.0
2221,2021-08-01,イシモチ,45,20.0,30.0
2222,2021-08-01,ウミタナゴ,1,13.0,13.0
2223,2021-08-01,カサゴ,99,18.0,25.0
2224,2021-08-01,カマス,6,25.0,40.0
2225,2021-08-01,キジハタ,2,25.0,33.0
2226,2021-08-01,クロダイ,4,21.0,48.0
2227,2021-08-01,コノシロ,2,26.0,28.0
2228,2021-08-01,サバ,1268,21.0,28.0
2229,2021-08-01,サッパ,2,12.0,12.0
2230,2021-08-01,カタクチイワシ,10,10.0,15.0
2231,2021-08-01,シロギス,3,12.0,17.0
2232,2021-08-01,タコ,18,0.2,0.8
2233,2021-08-01,ヒイラギ,2,15.0,15.0
2234,2021-08-01,フグ,6,19.0,20.0
2235,2021-08-01,ベラ,3,18.0,20.0
2236,2021-08-01,マゴチ,5,30.0,50.0
2237,2021-08-01,メジナ,5,24.0,28.0
2238,2021-08-02,アジ,42,10.0,22.0
2239,2021-08-02,イシモチ,19,18.0,28.0
2240,2021-08-02,ウミタナゴ,1,15.0,15.0
2241,2021-08-02,カサゴ,98,16.0,23.0
2242,2021-08-02,クロダイ,3,30.0,45.0
2243,2021-08-02,サバ,728,21.0,25.0
2244,2021-08-02,シロギス,2,20.0,23.0
2245,2021-08-02,シマイサキ,2,25.0,27.0
2246,2021-08-02,フッコ,1,50.0,50.0
2247,2021-08-02,タコ,1,0.3,0.3
2248,2021-08-02,フグ,3,20.0,20.0
2249,2021-08-02,マゴチ,9,30.0,43.0
2250,2021-08-03,アジ,42,10.0,22.0
2251,2021-08-03,イシモチ,19,18.0,28.0
2252,2021-08-03,ウミタナゴ,1,15.0,15.0
2253,2021-08-03,カサゴ,98,16.0,23.0
2254,2021-08-03,クロダイ,3,30.0,45.0
2255,2021-08-03,サバ,728,21.0,25.0
2256,2021-08-03,シロギス,2,20.0,23.0
2257,2021-08-03,シマイサキ,2,25.0,27.0
2258,2021-08-03,フッコ,1,50.0,50.0
2259,2021-08-03,タコ,1,0.3,0.3
2260,2021-08-03,フグ,3,20.0,20.0
2261,2021-08-03,マゴチ,9,30.0,43.0
2262,2021-08-04,アジ,42,16.0,25.0
2263,2021-08-04,イシモチ,79,20.0,29.0
2264,2021-08-04,ウミタナゴ,1,20.0,20.0
2265,2021-08-04,カサゴ,135,16.0,27.0
2266,2021-08-04,クロダイ,6,20.0,45.0
2267,2021-08-04,コショウダイ,1,25.0,25.0
2268,2021-08-04,サバ,40,21.0,25.0
2269,2021-08-04,シマイサキ,1,24.0,24.0
2270,2021-08-04,タコ,8,0.2,0.9
2271,2021-08-04,フグ,7,15.0,30.0
2272,2021-08-04,ベラ,2,24.0,25.0
2273,2021-08-04,マゴチ,3,32.0,45.0
2274,2021-08-04,ワニゴチ,1,25.0,25.0
2275,2021-08-05,アジ,67,15.0,24.0
2276,2021-08-05,イシモチ,77,25.0,28.0
2277,2021-08-05,カサゴ,53,16.0,26.0
2278,2021-08-05,キジハタ,1,26.0,26.0
2279,2021-08-05,クロダイ,1,40.0,40.0
2280,2021-08-05,コノシロ,1,27.0,27.0
2281,2021-08-05,サバ,440,21.0,32.0
2282,2021-08-05,シロギス,2,21.0,25.0
2283,2021-08-05,シマイサキ,1,25.0,25.0
2284,2021-08-05,タコ,7,0.2,0.5
2285,2021-08-05,ヒイラギ,1,10.0,10.0
2286,2021-08-05,ヒイカ,1,0.1,0.1
2287,2021-08-05,フグ,3,15.0,25.0
2288,2021-08-05,ベラ,6,18.0,25.0
2289,2021-08-05,マゴチ,6,38.0,42.0
2290,2021-08-05,メジナ,2,25.0,31.0
2291,2021-08-05,メバル,1,23.0,23.0
2292,2021-08-06,アジ,113,10.0,23.0
2293,2021-08-06,イシモチ,145,22.0,26.0
2294,2021-08-06,カサゴ,66,17.0,20.0
2295,2021-08-06,カマス,8,20.0,22.0
2296,2021-08-06,カワハギ,1,20.0,20.0
2297,2021-08-06,クロダイ,9,30.0,50.0
2298,2021-08-06,カタクチイワシ,116,10.0,12.0
2299,2021-08-06,コショウダイ,4,27.0,30.0
2300,2021-08-06,コノシロ,1,20.0,20.0
2301,2021-08-06,サバ,1135,21.0,38.0
2302,2021-08-06,サヨリ,1,15.0,15.0
2303,2021-08-06,タコ,13,0.2,1.35
2304,2021-08-06,フグ,3,15.0,25.0
2305,2021-08-06,ベラ,2,20.0,25.0
2306,2021-08-06,マゴチ,3,24.0,47.0
2307,2021-08-07,アジ,38,15.0,25.0
2308,2021-08-07,イシモチ,4,27.0,28.0
2309,2021-08-07,カサゴ,83,17.0,25.0
2310,2021-08-07,カマス,4,26.0,28.0
2311,2021-08-07,クロダイ,13,20.0,46.0
2312,2021-08-07,コショウダイ,2,27.0,30.0
2313,2021-08-07,サバ,201,17.0,30.0
2314,2021-08-07,シマイサキ,3,23.0,27.0
2315,2021-08-07,タコ,10,0.3,1.2
2316,2021-08-07,ヒイラギ,4,12.0,15.0
2317,2021-08-07,フグ,3,15.0,20.0
2318,2021-08-07,ベラ,1,20.0,20.0
2319,2021-08-07,マゴチ,11,30.0,42.0
2320,2021-08-07,メジナ,3,27.0,28.0
2321,2021-08-08,アジ,110,15.0,23.0
2322,2021-08-08,イシモチ,3,20.0,25.0
2323,2021-08-08,カサゴ,34,16.0,25.0
2324,2021-08-08,カマス,1,36.0,36.0
2325,2021-08-08,クロダイ,8,40.0,48.0
2326,2021-08-08,サバ,299,21.0,25.0
2327,2021-08-08,サッパ,6,15.0,15.0
2328,2021-08-08,シロギス,3,22.0,23.0
2329,2021-08-08,シマイサキ,3,25.0,26.0
2330,2021-08-08,ショゴ,1,25.0,25.0
2331,2021-08-08,セイゴ,1,32.0,32.0
2332,2021-08-08,タコ,6,0.2,0.3
2333,2021-08-08,ヒイラギ,2,15.0,15.0
2334,2021-08-08,フグ,8,15.0,18.0
2335,2021-08-08,ホタテウミヘビ,1,70.0,70.0
2336,2021-08-08,ベラ,1,25.0,25.0
2337,2021-08-08,マゴチ,24,25.0,43.0
2338,2021-08-08,ワニゴチ,1,30.0,30.0
2339,2021-08-09,アジ,4,19.0,20.0
2340,2021-08-09,カサゴ,5,18.0,25.0
2341,2021-08-09,コショウダイ,2,24.0,26.0
2342,2021-08-09,サバ,181,20.0,30.0
2343,2021-08-09,スズキ,1,65.0,65.0
2344,2021-08-09,セイゴ,1,35.0,35.0
2345,2021-08-09,ヒイラギ,3,12.0,15.0
2346,2021-08-09,フグ,1,20.0,20.0
2347,2021-08-09,マゴチ,9,35.0,44.0
2348,2021-08-10,アジ,189,15.0,25.0
2349,2021-08-10,オコゼ,1,20.0,20.0
2350,2021-08-10,イシモチ,3,20.0,25.0
2351,2021-08-10,カサゴ,132,16.0,23.0
2352,2021-08-10,カマス,4,15.0,20.0
2353,2021-08-10,カタクチイワシ,9,11.0,11.0
2354,2021-08-10,キジハタ,1,25.0,25.0
2355,2021-08-10,クロダイ,4,44.0,51.0
2356,2021-08-10,コショウダイ,2,30.0,35.0
2357,2021-08-10,コブダイ,1,45.0,45.0
2358,2021-08-10,サヨリ,1,12.0,12.0
2359,2021-08-10,サバ,265,20.0,40.0
2360,2021-08-10,シロギス,4,15.0,18.0
2361,2021-08-10,タコ,2,0.2,0.5
2362,2021-08-10,フグ,4,20.0,25.0
2363,2021-08-10,マゴチ,2,45.0,50.0
2364,2021-08-10,メジナ,3,20.0,30.0
2365,2021-08-10,サッパ,1,10.0,10.0
2366,2021-08-11,アジ,267,10.0,23.0
2367,2021-08-11,イシモチ,1,25.0,25.0
2368,2021-08-11,カサゴ,99,16.0,25.0
2369,2021-08-11,カマス,12,10.0,30.0
2370,2021-08-11,カワハギ,1,17.0,17.0
2371,2021-08-11,キジハタ,1,31.0,31.0
2372,2021-08-11,クロダイ,2,35.0,46.0
2373,2021-08-11,ギマ,1,25.0,25.0
2374,2021-08-11,カタクチイワシ,725,10.0,14.0
2375,2021-08-11,コノシロ,6,16.0,25.0
2376,2021-08-11,サバ,1653,22.0,40.0
2377,2021-08-11,シマイサキ,1,25.0,25.0
2378,2021-08-11,タコ,3,0.2,0.3
2379,2021-08-11,フグ,5,20.0,25.0
2380,2021-08-11,ベラ,2,16.0,20.0
2381,2021-08-11,メバル,1,20.0,20.0
2382,2021-08-12,アジ,390,15.0,26.0
2383,2021-08-12,イシモチ,4,20.0,23.0
2384,2021-08-12,カサゴ,103,16.0,26.0
2385,2021-08-12,カマス,4,20.0,36.0
2386,2021-08-12,キジハタ,1,24.0,24.0
2387,2021-08-12,コショウダイ,2,28.0,32.0
2388,2021-08-12,クロダイ,2,38.0,46.0
2389,2021-08-12,コノシロ,2,25.0,28.0
2390,2021-08-12,サバ,2648,23.0,26.0
2391,2021-08-12,サッパ,35,12.0,15.0
2392,2021-08-12,シロギス,1,24.0,24.0
2393,2021-08-12,シマイサキ,1,22.0,22.0
2394,2021-08-12,ショゴ,1,34.0,34.0
2395,2021-08-12,タコ,2,0.3,0.3
2396,2021-08-12,ヒイラギ,15,12.0,15.0
2397,2021-08-12,フグ,6,20.0,24.0
2398,2021-08-12,マゴチ,4,34.0,57.0
2399,2021-08-12,メジナ,8,25.0,30.0
2400,2021-08-13,アジ,147,15.0,23.0
2401,2021-08-13,カサゴ,91,16.0,25.0
2402,2021-08-13,カタクチイワシ,2,10.0,12.0
2403,2021-08-13,カマス,12,15.0,20.0
2404,2021-08-13,クロダイ,3,30.0,44.0
2405,2021-08-13,コノシロ,1,25.0,25.0
2406,2021-08-13,キジハタ,2,20.0,21.0
2407,2021-08-13,サバ,2738,22.0,25.0
2408,2021-08-13,サヨリ,1,20.0,20.0
2409,2021-08-13,シロギス,3,20.0,22.0
2410,2021-08-13,シマイサキ,1,20.0,20.0
2411,2021-08-13,タコ,4,0.2,0.5
2412,2021-08-13,フグ,13,20.0,25.0
2413,2021-08-13,ベラ,4,20.0,22.0
2414,2021-08-14,アジ,11,15.0,20.0
2415,2021-08-14,アナゴ,1,30.0,30.0
2416,2021-08-14,ウミタナゴ,1,20.0,20.0
2417,2021-08-14,カサゴ,109,16.0,25.0
2418,2021-08-14,カマス,13,10.0,15.0
2419,2021-08-14,キジハタ,1,20.0,20.0
2420,2021-08-14,クロダイ,4,35.0,49.0
2421,2021-08-14,サバ,327,20.0,40.0
2422,2021-08-14,サヨリ,1,15.0,15.0
2423,2021-08-14,カタクチイワシ,5,12.0,13.0
2424,2021-08-14,タコ,1,0.3,0.3
2425,2021-08-14,フグ,1,20.0,20.0
2426,2021-08-14,ベラ,9,15.0,25.0
2427,2021-08-14,ホウボウ,1,20.0,20.0
2428,2021-08-14,マゴチ,1,54.0,54.0
2429,2021-08-14,メジナ,12,25.0,32.0
2430,2021-08-15,アジ,7,18.0,20.0
2431,2021-08-15,カサゴ,117,17.0,25.0
2432,2021-08-15,カタクチイワシ,18,10.0,11.0
2433,2021-08-15,カマス,19,8.0,12.0
2434,2021-08-15,クロダイ,6,38.0,47.0
2435,2021-08-15,サバ,469,21.0,25.0
2436,2021-08-15,サヨリ,3,10.0,15.0
2437,2021-08-15,シマイサキ,1,22.0,22.0
2438,2021-08-15,キジハタ,1,23.0,23.0
2439,2021-08-15,シロギス,1,15.0,15.0
2440,2021-08-15,タコ,1,0.3,0.3
2441,2021-08-15,フグ,2,25.0,30.0
2442,2021-08-15,ベラ,1,20.0,20.0
2443,2021-08-15,マゴチ,2,34.0,39.0
2444,2021-08-15,メジナ,2,25.0,28.0
2445,2021-08-15,イナダ,1,41.0,41.0
2446,2021-08-16,アジ,15,18.0,24.0
2447,2021-08-16,イナダ,5,39.0,40.0
2448,2021-08-16,カタクチイワシ,18,10.0,10.0
2449,2021-08-16,カサゴ,79,18.0,25.0
2450,2021-08-16,カマス,7,10.0,14.0
2451,2021-08-16,クロダイ,8,35.0,47.0
2452,2021-08-16,サバ,333,21.0,25.0
2453,2021-08-16,サヨリ,1,25.0,25.0
2454,2021-08-16,シロギス,7,10.0,12.0
2455,2021-08-16,タコ,4,0.2,0.5
2456,2021-08-16,ハゼ,1,10.0,10.0
2457,2021-08-16,フグ,5,22.0,30.0
2458,2021-08-16,ホタテウミヘビ,1,60.0,60.0
2459,2021-08-16,シマイサキ,3,25.0,25.0
2460,2021-08-16,メジナ,4,26.0,30.0
2461,2021-08-17,アジ,4,20.0,23.0
2462,2021-08-17,カサゴ,39,16.0,24.0
2463,2021-08-17,カタクチイワシ,4,10.0,12.0
2464,2021-08-17,カマス,28,10.0,12.0
2465,2021-08-17,クロダイ,7,20.0,50.0
2466,2021-08-17,サバ,489,20.0,27.0
2467,2021-08-17,サヨリ,6,20.0,20.0
2468,2021-08-17,シマイサキ,1,20.0,20.0
2469,2021-08-17,フッコ,1,58.0,58.0
2470,2021-08-17,タコ,4,0.1,0.6
2471,2021-08-17,フグ,4,20.0,30.0
2472,2021-08-17,ベラ,4,18.0,20.0
2473,2021-08-17,メジナ,9,25.0,32.0
2474,2021-08-17,メバル,1,17.0,17.0
2475,2021-08-18,アジ,19,10.0,15.0
2476,2021-08-18,ウミタナゴ,1,15.0,15.0
2477,2021-08-18,カサゴ,33,16.0,25.0
2478,2021-08-18,カマス,77,10.0,12.0
2479,2021-08-18,カタクチイワシ,51,10.0,12.0
2480,2021-08-18,クロダイ,1,41.0,41.0
2481,2021-08-18,サバ,367,21.0,25.0
